ref_date,geo,products_and_product_groups,value
2020-01-01,Alberta,"Recreation, education and reading",115.1
2020-01-01,Alberta,Recreation,105.7
2020-01-01,Alberta,Recreational equipment and services (excluding recreational vehicles),54.4
2020-01-01,Alberta,Purchase and operation of recreational vehicles,139.2
2020-01-01,Alberta,"Home entertainment equipment, parts and services",41.6
2020-01-01,Alberta,Travel services,95.9
2020-01-01,Alberta,Traveller accommodation,78.5
2020-01-01,Alberta,Other cultural and recreational services,199.2
2020-01-01,Alberta,Video and audio subscription services,238.8
2020-01-01,Alberta,Education and reading,151.9
2020-01-01,Alberta,Education,151.2
2020-01-01,Alberta,Tuition fees,147.6
2020-01-01,Alberta,Reading material (excluding textbooks),162.7
2020-01-01,Alberta,"Alcoholic beverages, tobacco products and recreational cannabis",172.1
2020-01-01,Alberta,Alcoholic beverages,147.1
2020-01-01,Alberta,Alcoholic beverages served in licensed establishments,158.2
2020-01-01,Alberta,Alcoholic beverages purchased from stores,140.9
2020-01-01,Alberta,Beer purchased from stores,166.8
2020-01-01,Alberta,Wine purchased from stores,124.3
2020-01-01,Alberta,Liquor purchased from stores,118.6
2020-01-01,Alberta,Tobacco products and smokers' supplies,220.1
2020-01-01,Alberta,Cigarettes,220.1
2020-01-01,Alberta,All-items excluding food,143.1
2020-01-01,Alberta,All-items excluding food and energy,141.2
2020-01-01,Alberta,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",143.8
2020-01-01,Alberta,All-items excluding alcoholic beverages and recreational cannabis,144.8
2020-01-01,Alberta,All-items excluding tobacco products and smokers' supplies and recreational cannabis,143.8
2020-01-01,Alberta,All-items excluding shelter,134.8
2020-01-01,Alberta,All-items excluding energy,143.2
2020-01-01,Alberta,All-items excluding gasoline,144.7
2020-01-01,Alberta,Private transportation excluding gasoline,140.8
2020-01-01,Alberta,Food and energy,155.2
2020-01-01,Alberta,Fresh fruit and vegetables,149.8
2020-01-01,Alberta,Energy,159.9
2020-01-01,Alberta,Goods,122.8
2020-01-01,Alberta,Durable goods,93.6
2020-01-01,Alberta,Semi-durable goods,101.8
2020-01-01,Alberta,Non-durable goods,148.5
2020-01-01,Alberta,Services,168.5
2020-01-01,British Columbia,All-items,132.4
2020-01-01,British Columbia,Food,149.5
2020-01-01,British Columbia,Food purchased from stores,147.7
2020-01-01,British Columbia,Meat,163.7
2020-01-01,British Columbia,Fresh or frozen meat (excluding poultry),183.4
2020-01-01,British Columbia,Fresh or frozen beef,194.9
2020-01-01,British Columbia,Fresh or frozen pork,162.2
2020-01-01,British Columbia,Fresh or frozen poultry,157.4
2020-01-01,British Columbia,Fresh or frozen chicken,170.3
2020-01-01,British Columbia,Processed meat,150.2
2020-01-01,British Columbia,"Fish, seafood and other marine products",140.5
2020-01-01,British Columbia,Fish,146.8
2020-01-01,British Columbia,Dairy products and eggs,140.3
2020-01-01,British Columbia,Dairy products,139.4
2020-01-01,British Columbia,Fresh milk,156
2020-01-01,British Columbia,Butter,142
2020-01-01,British Columbia,Cheese,127.4
2020-01-01,British Columbia,Eggs,146.8
2020-01-01,British Columbia,Bakery and cereal products (excluding baby food),146.6
2020-01-01,British Columbia,Bakery products,153.3
2020-01-01,British Columbia,Cereal products (excluding baby food),134.7
2020-01-01,British Columbia,"Fruit, fruit preparations and nuts",144.2
2020-01-01,British Columbia,Fresh fruit,148.5
2020-01-01,British Columbia,Preserved fruit and fruit preparations,127.5
2020-01-01,British Columbia,Vegetables and vegetable preparations,169.5
2020-01-01,British Columbia,Fresh vegetables,174.9
2020-01-01,British Columbia,Preserved vegetables and vegetable preparations,143.9
2020-01-01,British Columbia,Other food products and non-alcoholic beverages,133.8
2020-01-01,British Columbia,Sugar and confectionery,153.4
2020-01-01,British Columbia,Edible fats and oils,122
2020-01-01,British Columbia,Coffee and tea,128.9
2020-01-01,British Columbia,Non-alcoholic beverages,125.7
2020-01-01,British Columbia,Food purchased from restaurants,152.4
2020-01-01,British Columbia,Shelter,127.2
2020-01-01,British Columbia,Rented accommodation,128
2020-01-01,British Columbia,Rent,127.9
2020-01-01,British Columbia,Owned accommodation,121.1
2020-01-01,British Columbia,Homeowners' replacement cost,122.9
2020-01-01,British Columbia,Property taxes and other special charges,193.7
2020-01-01,British Columbia,Homeowners' home and mortgage insurance,218.9
2020-01-01,British Columbia,Homeowners' maintenance and repairs,136.2
2020-01-01,British Columbia,"Water, fuel and electricity",160.9
2020-01-01,British Columbia,Electricity,182.1
2020-01-01,British Columbia,Water,281.2
2020-01-01,British Columbia,Natural gas,100.4
2020-01-01,British Columbia,Fuel oil and other fuels,209.3
2020-01-01,British Columbia,"Household operations, furnishings and equipment",120.9
2020-01-01,British Columbia,Household operations,132.6
2020-01-01,British Columbia,Communications,114.2
2020-01-01,British Columbia,Telephone services,88.7
2020-01-01,British Columbia,Child care and housekeeping services,176.3
2020-01-01,British Columbia,Household cleaning products,114
2020-01-01,British Columbia,"Paper, plastic and aluminum foil supplies",127.1
2020-01-01,British Columbia,Other household goods and services,146.9
2020-01-01,British Columbia,Household furnishings and equipment,99.9
2020-01-01,British Columbia,Furniture and household textiles,95.1
2020-01-01,British Columbia,Furniture,91.6
2020-01-01,British Columbia,Household textiles,107.8
2020-01-01,British Columbia,Household equipment,93.7
2020-01-01,British Columbia,Household appliances,88.1
2020-01-01,British Columbia,"Non-electric kitchen utensils, tableware and cookware",90
2020-01-01,British Columbia,Clothing and footwear,106.2
2020-01-01,British Columbia,Clothing,92.3
2020-01-01,British Columbia,Women's clothing,89.5
2020-01-01,British Columbia,Men's clothing,98.4
2020-01-01,British Columbia,Children's clothing,87.9
2020-01-01,British Columbia,Footwear,105.2
2020-01-01,British Columbia,"Clothing accessories, watches and jewellery",150.3
2020-01-01,British Columbia,"Clothing material, notions and services",164.9
2020-01-01,British Columbia,Transportation,142.9
2020-01-01,British Columbia,Private transportation,139.2
2020-01-01,British Columbia,"Purchase, leasing and rental of passenger vehicles",106.5
2020-01-01,British Columbia,Purchase and leasing of passenger vehicles,106.8
2020-01-01,British Columbia,Purchase of passenger vehicles,107.5
2020-01-01,British Columbia,Operation of passenger vehicles,164.8
2020-01-01,British Columbia,Gasoline,171.1
2020-01-01,British Columbia,"Passenger vehicle parts, maintenance and repairs",145.8
2020-01-01,British Columbia,Other passenger vehicle operating expenses,167.4
2020-01-01,British Columbia,Passenger vehicle insurance premiums,166.5
2020-01-01,British Columbia,Passenger vehicle registration fees,100
2020-01-01,British Columbia,Public transportation,166
2020-01-01,British Columbia,Local and commuter transportation,152.6
2020-01-01,British Columbia,City bus and subway transportation,149
2020-01-01,British Columbia,Taxi and other local and commuter transportation services,149.5
2020-01-01,British Columbia,Inter-city transportation,169.7
2020-01-01,British Columbia,Health and personal care,124.9
2020-01-01,British Columbia,Health care,128.7
2020-01-01,British Columbia,Health care goods,100.9
2020-01-01,British Columbia,Medicinal and pharmaceutical products,97.3
2020-01-01,British Columbia,Prescribed medicines (excluding medicinal cannabis),79.2
2020-01-01,British Columbia,Non-prescribed medicines,130.2
2020-01-01,British Columbia,Health care services,173.8
2020-01-01,British Columbia,Personal care,120.6
2020-01-01,British Columbia,Personal care supplies and equipment,105.6
2020-01-01,British Columbia,Personal care services,142.6
2020-01-01,British Columbia,"Recreation, education and reading",126
2020-01-01,British Columbia,Recreation,107.5
2020-01-01,British Columbia,Recreational equipment and services (excluding recreational vehicles),48
2020-01-01,British Columbia,Purchase and operation of recreational vehicles,144.7
2020-01-01,British Columbia,"Home entertainment equipment, parts and services",47.2
2020-01-01,British Columbia,Travel services,99.6
2020-01-01,British Columbia,Traveller accommodation,83.4
2020-01-01,British Columbia,Other cultural and recreational services,194.8
2020-01-01,British Columbia,Video and audio subscription services,244.7
2020-01-01,British Columbia,Education and reading,190.6
2020-01-01,British Columbia,Education,202
2020-01-01,British Columbia,Tuition fees,226
2020-01-01,British Columbia,Reading material (excluding textbooks),160.5
2020-01-01,British Columbia,"Alcoholic beverages, tobacco products and recreational cannabis",159.8
2020-01-01,British Columbia,Alcoholic beverages,129.7
2020-01-01,British Columbia,Alcoholic beverages served in licensed establishments,134.5
2020-01-01,British Columbia,Alcoholic beverages purchased from stores,128.3
2020-01-01,British Columbia,Beer purchased from stores,145.6
2020-01-01,British Columbia,Wine purchased from stores,106
2020-01-01,British Columbia,Liquor purchased from stores,126.9
2020-01-01,British Columbia,Tobacco products and smokers' supplies,230.6
2020-01-01,British Columbia,Cigarettes,230.7
2020-01-01,British Columbia,All-items excluding food,129.1
2020-01-01,British Columbia,All-items excluding food and energy,126.1
2020-01-01,British Columbia,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",131.6
2020-01-01,British Columbia,All-items excluding alcoholic beverages and recreational cannabis,132.5
2020-01-01,British Columbia,All-items excluding tobacco products and smokers' supplies and recreational cannabis,131.6
2020-01-01,British Columbia,All-items excluding shelter,134.5
2020-01-01,British Columbia,All-items excluding energy,130.1
2020-01-01,British Columbia,All-items excluding gasoline,130.8
2020-01-01,British Columbia,Private transportation excluding gasoline,129
2020-01-01,British Columbia,Food and energy,153
2020-01-01,British Columbia,Fresh fruit and vegetables,162.8
2020-01-01,British Columbia,Energy,159.5
2020-01-01,British Columbia,Goods,123.5
2020-01-01,British Columbia,Durable goods,93.2
2020-01-01,British Columbia,Semi-durable goods,104.4
2020-01-01,British Columbia,Non-durable goods,146.4
2020-01-01,British Columbia,Services,139.8
2020-01-01,"Whitehorse, Yukon",All-items,134.5
2020-01-01,"Whitehorse, Yukon",Food,132.4
2020-01-01,"Whitehorse, Yukon",Food purchased from stores,134
2020-01-01,"Whitehorse, Yukon",Meat,138.2
2020-01-01,"Whitehorse, Yukon",Fresh or frozen meat (excluding poultry),143.1
2020-01-01,"Whitehorse, Yukon",Fresh or frozen beef,171.5
2020-01-01,"Whitehorse, Yukon",Fresh or frozen pork,80.3
2020-01-01,"Whitehorse, Yukon",Fresh or frozen poultry,142.7
2020-01-01,"Whitehorse, Yukon",Fresh or frozen chicken,145.3
2020-01-01,"Whitehorse, Yukon",Processed meat,128.1
2020-01-01,"Whitehorse, Yukon","Fish, seafood and other marine products",110.6
2020-01-01,"Whitehorse, Yukon",Fish,126.6
2020-01-01,"Whitehorse, Yukon",Dairy products and eggs,135.6
2020-01-01,"Whitehorse, Yukon",Dairy products,131
2020-01-01,"Whitehorse, Yukon",Fresh milk,143.1
2020-01-01,"Whitehorse, Yukon",Butter,133.8
2020-01-01,"Whitehorse, Yukon",Cheese,123.9
2020-01-01,"Whitehorse, Yukon",Eggs,186.7
2020-01-01,"Whitehorse, Yukon",Bakery and cereal products (excluding baby food),136.7
2020-01-01,"Whitehorse, Yukon",Bakery products,160.3
2020-01-01,"Whitehorse, Yukon",Cereal products (excluding baby food),103
2020-01-01,"Whitehorse, Yukon","Fruit, fruit preparations and nuts",135.6
2020-01-01,"Whitehorse, Yukon",Fresh fruit,138
2020-01-01,"Whitehorse, Yukon",Preserved fruit and fruit preparations,132
2020-01-01,"Whitehorse, Yukon",Vegetables and vegetable preparations,143.2
2020-01-01,"Whitehorse, Yukon",Fresh vegetables,149.7
2020-01-01,"Whitehorse, Yukon",Preserved vegetables and vegetable preparations,123.8
2020-01-01,"Whitehorse, Yukon",Other food products and non-alcoholic beverages,125.1
2020-01-01,"Whitehorse, Yukon",Sugar and confectionery,146.6
2020-01-01,"Whitehorse, Yukon",Edible fats and oils,113.6
2020-01-01,"Whitehorse, Yukon",Coffee and tea,144.5
2020-01-01,"Whitehorse, Yukon",Non-alcoholic beverages,100.5
2020-01-01,"Whitehorse, Yukon",Food purchased from restaurants,129.8
2020-01-01,"Whitehorse, Yukon",Shelter,167.5
2020-01-01,"Whitehorse, Yukon","Water, fuel and electricity",184.6
2020-01-01,"Whitehorse, Yukon",Electricity,171.5
2020-01-01,"Whitehorse, Yukon",Water,187.6
2020-01-01,"Whitehorse, Yukon",Fuel oil and other fuels,195.9
2020-01-01,"Whitehorse, Yukon","Household operations, furnishings and equipment",107.7
2020-01-01,"Whitehorse, Yukon",Household operations,115.3
2020-01-01,"Whitehorse, Yukon",Communications,87.7
2020-01-01,"Whitehorse, Yukon",Telephone services,80.5
2020-01-01,"Whitehorse, Yukon",Child care and housekeeping services,147.1
2020-01-01,"Whitehorse, Yukon",Household cleaning products,94.3
2020-01-01,"Whitehorse, Yukon","Paper, plastic and aluminum foil supplies",134.2
2020-01-01,"Whitehorse, Yukon",Other household goods and services,146.3
2020-01-01,"Whitehorse, Yukon",Household furnishings and equipment,92.9
2020-01-01,"Whitehorse, Yukon",Furniture and household textiles,85.5
2020-01-01,"Whitehorse, Yukon",Furniture,82.6
2020-01-01,"Whitehorse, Yukon",Household textiles,97.9
2020-01-01,"Whitehorse, Yukon",Household equipment,89.4
2020-01-01,"Whitehorse, Yukon",Household appliances,84.1
2020-01-01,"Whitehorse, Yukon","Non-electric kitchen utensils, tableware and cookware",82.7
2020-01-01,"Whitehorse, Yukon",Clothing and footwear,101.9
2020-01-01,"Whitehorse, Yukon",Clothing,94.6
2020-01-01,"Whitehorse, Yukon",Women's clothing,80
2020-01-01,"Whitehorse, Yukon",Men's clothing,121.5
2020-01-01,"Whitehorse, Yukon",Children's clothing,90.8
2020-01-01,"Whitehorse, Yukon",Footwear,101.1
2020-01-01,"Whitehorse, Yukon","Clothing accessories, watches and jewellery",169.4
2020-01-01,"Whitehorse, Yukon","Clothing material, notions and services",116.4
2020-01-01,"Whitehorse, Yukon",Transportation,140.6
2020-01-01,"Whitehorse, Yukon",Private transportation,135.3
2020-01-01,"Whitehorse, Yukon","Purchase, leasing and rental of passenger vehicles",111.4
2020-01-01,"Whitehorse, Yukon",Purchase and leasing of passenger vehicles,114.6
2020-01-01,"Whitehorse, Yukon",Purchase of passenger vehicles,114.6
2020-01-01,"Whitehorse, Yukon",Operation of passenger vehicles,162.9
2020-01-01,"Whitehorse, Yukon",Gasoline,143.5
2020-01-01,"Whitehorse, Yukon","Passenger vehicle parts, maintenance and repairs",148.8
2020-01-01,"Whitehorse, Yukon",Other passenger vehicle operating expenses,210.7
2020-01-01,"Whitehorse, Yukon",Passenger vehicle insurance premiums,221.7
2020-01-01,"Whitehorse, Yukon",Passenger vehicle registration fees,111.6
2020-01-01,"Whitehorse, Yukon",Public transportation,166
2020-01-01,"Whitehorse, Yukon",Local and commuter transportation,144.3
2020-01-01,"Whitehorse, Yukon",City bus and subway transportation,170.6
2020-01-01,"Whitehorse, Yukon",Taxi and other local and commuter transportation services,130.3
2020-01-01,"Whitehorse, Yukon",Inter-city transportation,167.3
2020-01-01,"Whitehorse, Yukon",Health and personal care,129.1
2020-01-01,"Whitehorse, Yukon",Health care,135.3
2020-01-01,"Whitehorse, Yukon",Health care goods,109.3
2020-01-01,"Whitehorse, Yukon",Medicinal and pharmaceutical products,109.8
2020-01-01,"Whitehorse, Yukon",Prescribed medicines (excluding medicinal cannabis),86.4
2020-01-01,"Whitehorse, Yukon",Non-prescribed medicines,124.6
2020-01-01,"Whitehorse, Yukon",Health care services,171
2020-01-01,"Whitehorse, Yukon",Personal care,121.2
2020-01-01,"Whitehorse, Yukon",Personal care supplies and equipment,104.1
2020-01-01,"Whitehorse, Yukon",Personal care services,149.7
2020-01-01,"Whitehorse, Yukon","Recreation, education and reading",101.9
2020-01-01,"Whitehorse, Yukon",Recreation,94
2020-01-01,"Whitehorse, Yukon",Recreational equipment and services (excluding recreational vehicles),52.8
2020-01-01,"Whitehorse, Yukon",Purchase and operation of recreational vehicles,135.3
2020-01-01,"Whitehorse, Yukon","Home entertainment equipment, parts and services",60.9
2020-01-01,"Whitehorse, Yukon",Travel services,97.9
2020-01-01,"Whitehorse, Yukon",Traveller accommodation,91.6
2020-01-01,"Whitehorse, Yukon",Other cultural and recreational services,133.6
2020-01-01,"Whitehorse, Yukon",Education and reading,146.3
2020-01-01,"Whitehorse, Yukon",Reading material (excluding textbooks),137.6
2020-01-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.4
2020-01-01,"Whitehorse, Yukon",Alcoholic beverages,130.3
2020-01-01,"Whitehorse, Yukon",Alcoholic beverages served in licensed establishments,129.8
2020-01-01,"Whitehorse, Yukon",Alcoholic beverages purchased from stores,130
2020-01-01,"Whitehorse, Yukon",Beer purchased from stores,141.3
2020-01-01,"Whitehorse, Yukon",Wine purchased from stores,121.2
2020-01-01,"Whitehorse, Yukon",Liquor purchased from stores,111.3
